,negative,positive
roland,3.321928094887363,3.321928094887363
role,2.026294531516277,5.948049873336782
rolento,2.5,0.0
rolex,5.0,0.0
rolf,2.095903274289385,5.678873587267573
rolff,0.0,2.5
roll,3.895561962822296,2.8538667965505913
rolland,0.0,5.0
roller,1.4777736715355747,9.740670059931523
rollerbal,2.5,0.0
rollercoast,0.0,2.5
rollergirl,0.0,2.5
rollersk,5.0,0.0
rolli,2.5,0.0
rollick,1.0227839387232256,20.701928028661634
rollin,1.8380053935977752,6.8433137786230045
rollo,0.0,7.5
rom,5.678873587267573,2.095903274289385
roma,3.321928094887363,3.321928094887363
romagna,0.0,2.5
romain,0.0,5.0
roman,3.1417987945759442,3.515794465961747
romanc,2.5668146057400496,4.395461621458671
romand,0.0,2.5
romani,1.1832946624549385,14.937236057436325
romania,5.678873587267573,2.095903274289385
romanian,3.5442812566915323,3.1174591210461804
romano,0.0,2.5
romant,2.0601613802844367,5.813585922296676
romantic,1.5986160149961008,8.518932568581794
romanticis,2.51294159473206,4.507575551943847
romanticist,2.5,0.0
romantisis,0.0,2.5
romasanta,5.0,0.0
romberg,0.0,2.5
romcom,3.321928094887363,3.321928094887363
rome,4.6931869992173105,2.43047339751239
romeo,1.9356220019364556,6.34486149433979
romero,5.094382474196232,2.2761793375349226
romi,0.0,27.5
romish,2.5,0.0
rommel,12.5,0.0
romola,0.0,7.5
romp,2.8836103946155047,3.851526570091436
romper,5.0,0.0
romuald,0.0,10.0
romulan,1.6609640474436815,8.003922779651097
ron,3.6204807592266683,3.054750901711627
rona,2.095903274289385,5.678873587267573
ronald,2.3653881696150787,4.853085398540421
ronda,1.285097208938469,12.62925313651334
rondo,5.0,0.0
ronin,3.321928094887363,3.321928094887363
ronni,1.6609640474436815,8.003922779651097
ronstadt,0.0,2.5
roo,3.321928094887363,3.321928094887363
rood,0.0,2.5
roof,1.9535700439406751,6.261707715779571
roofer,0.0,2.5
roofthooft,0.0,2.5
rooftop,2.2761793375349226,5.094382474196232
rooker,7.5,0.0
rooki,2.717562737549928,4.1145820804822515
room,6.8433137786230045,1.8380053935977752
roomi,5.678873587267573,2.095903274289385
roommat,2.095903274289385,5.678873587267573
rooney,1.9535700439406751,6.261707715779571
roopa,0.0,2.5
roopesh,2.5,0.0
rooprect,2.5,0.0
roosevelt,1.560115808209267,8.87277748726793
rooshus,0.0,2.5
roost,5.678873587267573,2.095903274289385
rooster,0.0,2.5
root,3.950286246719199,2.818051586499814
rope,4.212993519393615,2.6619559702796276
roper,0.0,7.5
ropey,9.162168319362612,1.530895350152348
ropi,2.5,0.0
ropier,2.5,0.0
ropsenlski,2.5,0.0
roqu,2.5,0.0
roquefort,0.0,5.0
roquevert,0.0,2.5
rori,0.7966397701969123,40.284272048584114
rorich,0.0,5.0
ros,0.0,2.5
rosa,1.0,21.854345326782823
rosabla,2.5,0.0
rosalba,12.62925313651334,1.285097208938469
rosali,2.095903274289385,5.678873587267573
rosalina,2.095903274289385,5.678873587267573
rosalind,1.285097208938469,12.62925313651334
rosalion,2.5,0.0
rosalita,2.5,0.0
rosamund,5.0,0.0
rosanna,13.783470770180712,1.2301433994512887
rosari,8.003922779651097,1.6609640474436815
rosario,3.321928094887363,3.321928094887363
rosco,2.6301168673979136,4.271985235273362
rose,1.8632141988617004,6.706558646974222
roseann,12.62925313651334,1.285097208938469
roseanna,2.5,0.0
roseaux,0.0,5.0
rosebud,2.5,0.0
rosemari,2.3885189044147,4.7948028820320765
rosen,5.0,0.0
rosenberg,1.4306765580733931,10.318851158516171
rosencrantz,0.0,2.5
rosenliski,2.5,0.0
rosenlski,10.0,0.0
rosenm,2.5,0.0
rosenstrass,0.0,10.0
rosenth,0.0,2.5
roset,0.0,2.5
rosetta,2.5,0.0
rosetti,0.0,2.5
rosewood,2.5,0.0
roshan,0.0,12.5
rosi,2.471756550578161,4.598040575429562
rosiland,2.5,0.0
rosina,0.0,5.0
rosita,2.5,0.0
roslin,2.5,0.0
rosnelski,2.5,0.0
ross,9.162168319362612,1.530895350152348
rossano,0.0,2.5
rossellini,0.0,2.5
rossgat,2.5,0.0
rossi,4.507575551943847,2.51294159473206
rossilini,2.5,0.0
rossini,0.0,10.0
rossit,0.0,5.0
rossitto,2.5,0.0
rosson,0.0,2.5
roster,0.0,2.5
rostotski,2.5,0.0
rostov,0.0,2.5
roswel,0.0,5.0
rosza,0.0,5.0
rot,7.476732928704247,1.734137892342637
rota,2.5,0.0
rotari,3.321928094887363,3.321928094887363
rotat,4.417031807795269,2.556193922867228
rotc,3.321928094887363,3.321928094887363
rote,3.321928094887363,3.321928094887363
rotflmao,3.321928094887363,3.321928094887363
roth,3.321928094887363,3.321928094887363
rothbart,5.0,0.0
rothrock,5.0,0.0
rothschild,5.0,0.0
rotj,0.0,5.0
roto,0.0,2.5
rotorscop,2.5,0.0
rotoscop,1.1304460323285856,16.475050746027044
rotten,6.224545930293206,1.9617623868712668
rottentomato,2.5,0.0
rotterdam,0.0,2.5
rottin,0.0,2.5
rotund,0.0,5.0
rotunno,2.5,0.0
rou,3.321928094887363,3.321928094887363
rouben,0.0,2.5
roublev,0.0,2.5
roue,0.0,2.5
roug,1.285097208938469,12.62925313651334
rough,2.6055540180937613,4.318889766387989
rougher,3.321928094887363,3.321928094887363
roughest,3.321928094887363,3.321928094887363
roughhous,3.321928094887363,3.321928094887363
roughi,5.0,0.0
roughshod,7.5,0.0
rougish,0.0,2.5
round,2.366219340094263,4.8509622090758056
roundabout,4.507575551943847,2.51294159473206
roundelay,0.0,2.5
rounder,0.0,5.0
roundtabl,0.0,5.0
roundtre,17.243773525740824,1.1073093649624544
rourk,8.58328067894192,1.5913711273047662
rous,1.4203546165158731,10.454852961970456
rousseau,0.0,2.5
rousseauian,0.0,2.5
roussin,2.5,0.0
roust,0.0,2.5
rout,4.638223219251579,2.45407609740746
routemast,2.5,0.0
routh,5.0,0.0
routin,4.234066599477067,2.6504583105185118
rove,14.937236057436325,1.1832946624549385
row,3.9568651667890395,2.813828723443679
rowan,1.0227839387232256,20.701928028661634
rowdi,3.321928094887363,3.321928094887363
rowel,2.5,0.0
rowl,3.321928094887363,3.321928094887363
rowland,0.9602525677891276,24.15885792809679
rowlf,2.095903274289385,5.678873587267573
rowsdow,2.5,0.0
rox,0.0,2.5
roxan,0.0,2.5
roxann,3.321928094887363,3.321928094887363
roxborough,0.0,2.5
roxi,1.6609640474436815,8.003922779651097
roy,2.1544467851797404,5.47279959086198
royal,2.7441092756290866,4.0695537657295935
royalist,2.5,0.0
royc,2.2109333391015227,5.289431441108701
royston,5.678873587267573,2.095903274289385
roz,15.0,0.0
rozell,2.5,0.0
rozema,2.5,0.0
rozsa,0.0,2.5
rozzi,2.5,0.0
rpg,12.62925313651334,1.285097208938469
rpm,2.5,0.0
rr,3.321928094887363,3.321928094887363
rrroo,2.5,0.0
rrrowrr,0.0,2.5
rs,5.678873587267573,2.095903274289385
rsel,0.0,2.5
rsther,2.5,0.0
rta,0.0,2.5
rtd,3.321928094887363,3.321928094887363
rtia,0.0,2.5
rtl,2.5,0.0
ru,0.0,5.0
rub,5.259439292912979,2.2206032636221478
rubber,7.7462516125420455,1.6954165949274738
rubberi,5.0,0.0
rubberneck,3.321928094887363,3.321928094887363
rubbish,15.328996136946467,1.1688965142231533
rubbishi,17.243773525740824,1.1073093649624544
rubbl,2.978033117136071,3.719611071037446
rubdown,0.0,2.5
rube,0.0,5.0
rubel,5.0,0.0
ruben,1.4306765580733931,10.318851158516171
rubi,1.92483480336272,6.396021127976117
rubik,3.321928094887363,3.321928094887363
rubin,10.318851158516171,1.4306765580733931
rubinstein,2.5,0.0
rubish,2.5,0.0
rubric,0.0,2.5
ruck,5.0,0.0
rucksack,0.0,2.5
rudd,3.9173823267621817,2.8394367936337863
rudderless,5.0,0.0
ruddi,0.0,7.5
rude,3.719611071037446,2.978033117136071
rudi,1.4947531601505835,9.547874667292193
rudimentari,6.0675838318038835,1.997593496840355
rudnick,0.0,2.5
rudolf,2.095903274289385,5.678873587267573
rudolph,2.6301168673979136,4.271985235273362
rudyard,0.0,2.5
rue,3.798794064681797,2.9203673004336506
rueben,0.0,2.5
rueda,0.0,7.5
rueful,0.0,10.0
ruefulli,3.321928094887363,3.321928094887363
ruehl,2.095903274289385,5.678873587267573
ruel,0.0,2.5
ruff,2.095903274289385,5.678873587267573
ruffalo,0.0,2.5
ruffian,0.0,5.0
ruffl,3.321928094887363,3.321928094887363
rufus,4.1145820804822515,2.717562737549928
rug,1.4419462865621575,10.174332938275962
rugbi,2.318229028693822,4.977233071284041
rugg,2.5,0.0
ruggero,5.678873587267573,2.095903274289385
ruggl,0.0,5.0
rugrat,3.321928094887363,3.321928094887363
ruhi,2.5,0.0
ruhl,2.5,0.0
ruhr,0.0,5.0
rui,2.5,0.0
ruidoso,0.0,2.5
ruin,6.023535531834631,2.008022109846832
ruinous,2.51294159473206,4.507575551943847
ruiz,2.5,0.0
rukh,1.0759410770890674,18.396670446668015
rukhsar,2.5,0.0
rukjan,0.0,2.5
rulak,0.0,5.0
rule,2.489418988806642,4.558717320956961
ruler,3.321928094887363,3.321928094887363
rulezzz,2.5,0.0
ruman,0.0,2.5
rumanian,0.0,5.0
rumbl,2.06147234509716,5.8085176132598795
rumblefish,2.5,0.0
rumbusti,0.0,2.5
rumi,0.0,2.5
rumiko,0.0,2.5
rumin,3.321928094887363,3.321928094887363
rummag,5.678873587267573,2.095903274289385
rummenigg,0.0,2.5
rummi,0.0,2.5
rumor,2.3475901497877913,4.899079389427794
rumour,4.507575551943847,2.51294159473206
rump,0.0,2.5
rumpelstiltskin,5.0,0.0
rumpi,2.5,0.0
rumpl,3.321928094887363,3.321928094887363
run,4.156350083142456,2.6935682296916217
runaway,2.987633210382234,3.706829770264403
rundown,2.3475901497877913,4.899079389427794
rung,2.717562737549928,4.1145820804822515
runic,10.0,0.0
runkl,2.5,0.0
runmanian,0.0,2.5
runner,4.742632390555292,2.4097933153777453
runni,2.095903274289385,5.678873587267573
runt,12.62925313651334,1.285097208938469
runteldat,2.5,0.0
runtim,2.3475901497877913,4.899079389427794
runway,2.5,0.0
runyon,0.0,2.5
runyonesqu,0.0,5.0
rupe,2.5,0.0
rupert,1.1754998776784629,15.146971062570788
ruphert,0.0,2.5
rupp,0.0,5.0
ruppert,0.0,10.0
ruptur,2.717562737549928,4.1145820804822515
rural,2.146658671539321,5.499231572045909
ruritanian,5.0,0.0
rurouni,2.5,0.0
ruse,2.095903274289385,5.678873587267573
rush,3.321928094887363,3.321928094887363
rushian,0.0,2.5
rushmor,2.5,0.0
rushworth,0.0,2.5
ruski,2.5,0.0
russ,2.2109333391015227,5.289431441108701
russel,2.132180866274717,5.549148593352503
russia,3.7429109957755533,2.9607452315402925
russian,3.056232570269827,3.61863192953041
russo,2.576123340966972,4.376763563241703
rust,5.211440485380426,2.2363458328106818
rusti,2.3555029817979696,4.878505115164699
rustic,1.3274436135281011,11.859457970560367
rustichelli,0.0,2.5
rustl,11.474446170085354,1.3506893502198491
rustler,2.5,0.0
rut,2.095903274289385,5.678873587267573
rutch,0.0,2.5
rutger,4.1145820804822515,2.717562737549928
rutget,2.5,0.0
ruth,1.8929578624225243,6.552643539533589
rutherford,0.0,2.5
ruthi,3.321928094887363,3.321928094887363
ruthless,2.3319994094482235,4.940218471165503
rutil,0.0,2.5
ruuun,2.5,0.0
rv,3.321928094887363,3.321928094887363
rvam,2.5,0.0
rvd,0.0,7.5
rvet,0.0,2.5
rvi,0.0,2.5
rvtam,2.5,0.0
rwanda,0.0,5.0
rwandes,2.5,0.0
rwtd,0.0,2.5
ry,5.678873587267573,2.095903274289385
ryan,2.5737869976434946,4.3814384198513405
ryback,0.0,5.0
rybak,0.0,20.0
rybek,0.0,2.5
rychard,0.0,2.5
rydel,2.5,0.0
ryder,7.5,0.0
rye,0.0,5.0
ryecart,0.0,2.5
ryeong,7.5,0.0
rygel,0.0,2.5
ryman,2.5,0.0
ryn,10.0,0.0
ryna,0.0,2.5
ryne,0.0,2.5
ryo,0.0,12.5
ryoko,2.095903274289385,5.678873587267573
ryonosuk,0.0,2.5
ryosuk,2.095903274289385,5.678873587267573
ryov,0.0,2.5
rythmat,2.5,0.0
rythmic,0.0,2.5
ryu,2.5,0.0
ryuhei,5.678873587267573,2.095903274289385
ryunosuk,0.0,5.0
sa,3.054750901711627,3.6204807592266683
saaaaaaappi,2.5,0.0
saaaaaav,2.5,0.0
saaad,2.5,0.0
saajan,0.0,2.5
saamn,0.0,2.5
saarsgard,2.5,0.0
sab,0.0,2.5
sabadel,0.0,2.5
saban,7.5,0.0
sabato,2.5,0.0
sabbat,0.0,2.5
sabbath,5.0,0.0
sabe,2.5,0.0
saber,1.6609640474436815,8.003922779651097
sabertooth,10.318851158516171,1.4306765580733931
sabeva,0.0,2.5
sabina,5.678873587267573,2.095903274289385
sabji,2.5,0.0
sabl,1.0479516371446924,19.549378059091087
sabotag,4.664334279813757,2.4427810869576114
saboteur,4.899079389427794,2.3475901497877913
sabouret,0.0,2.5
saboutaguylookingforthewomanwhosavedhisgrandpafromthenazi,0.0,2.5
sabr,3.321928094887363,3.321928094887363
sabretooth,26.46303475082891,0.9266284080291269
sabrian,0.0,2.5
sabrina,0.812711509291959,37.981021967708735
sabriy,0.0,2.5
sabu,0.0,32.5
sac,2.5,0.0
sacarst,0.0,2.5
sacast,2.5,0.0
saccharin,2.45407609740746,4.638223219251579
sacchi,3.321928094887363,3.321928094887363
sach,4.507575551943847,2.51294159473206
sacha,2.2363458328106818,5.211440485380426
sachar,0.0,10.0
sachdev,0.0,2.5
sachin,0.0,7.5
sacil,0.0,2.5
sack,4.899079389427794,2.3475901497877913
sackheim,0.0,2.5
sackvill,3.321928094887363,3.321928094887363
sacr,2.6495797632752476,4.2356873915964925
sacramento,0.0,2.5
sacrfic,0.0,2.5
sacrif,3.962937471180473,2.809946484804034
sacrific,3.321928094887363,3.321928094887363
sacrifici,5.010714036395447,2.305977577770878
sacrilag,2.5,0.0
sacrileg,5.678873587267573,2.095903274289385
sacrilegi,4.742632390555292,2.4097933153777453
sacrin,0.0,2.5
sacristan,2.5,0.0
sacro,2.5,0.0
sad,3.8587666677785775,2.8786617980408815
sadahiv,0.0,2.5
sadako,3.321928094887363,3.321928094887363
sadashiv,0.0,5.0
sadd,2.5,0.0
saddam,5.678873587267573,2.095903274289385
sadden,3.047087480409683,3.630081731197673
sadder,3.719611071037446,2.978033117136071
saddest,4.326404265174705,2.601678801266927
saddl,9.963082285034032,1.4590080090244344
sader,0.0,2.5
sadhashiv,0.0,5.0
sadhu,5.678873587267573,2.095903274289385
sadi,16.09064652879228,1.142777130968
sadiki,2.5,0.0
sadist,4.100257705041201,2.725929982583571
sadl,0.0,2.5
sadler,3.321928094887363,3.321928094887363
sado,8.003922779651097,1.6609640474436815
sadomasochist,1.7721967586109773,7.230516925979993
saeed,2.095903274289385,5.678873587267573
saen,0.0,2.5
safar,0.0,5.0
safari,6.4556962358128835,1.9124892893931982
safdar,0.0,2.5
safdi,0.0,5.0
safe,3.2641461736629176,3.3810540294943987
safeauto,2.5,0.0
safeguard,1.4306765580733931,10.318851158516171
safekeep,0.0,2.5
safer,1.9124892893931982,6.4556962358128835
safest,3.321928094887363,3.321928094887363
safran,0.0,15.0
safti,2.5,0.0
sag,3.12173046672301,3.5392393166248803
saga,2.3475901497877913,4.899079389427794
sagaci,0.0,2.5
sagal,0.0,12.5
sagamor,0.0,2.5
sagan,12.5,0.0
sage,5.678873587267573,2.095903274289385
saget,12.5,0.0
saggi,2.51294159473206,4.507575551943847
saggier,2.5,0.0
sagnier,0.0,2.5
sahan,0.0,5.0
sahara,0.0,2.5
saharan,0.0,5.0
sahay,0.0,2.5
sahib,0.0,5.0
sai,5.678873587267573,2.095903274289385
said,3.8650904501664614,2.8743584564727658
saideburn,0.0,2.5
saif,37.5,0.0
saigon,2.5,0.0
sail,1.9326814221365216,6.358718111527377
sailor,1.8815421796317378,6.610797698940938
saimin,2.5,0.0
sainik,0.0,2.5
saint,2.6188075139523037,4.293426953121329
sainthood,0.0,2.5
sair,2.5,0.0
saira,2.5,0.0
saiyan,2.5,0.0
sajani,7.5,0.0
sak,0.0,7.5
sakaguchi,0.0,2.5
sakal,0.0,15.0
sakamoto,0.0,2.5
sakar,2.5,0.0
sakasdadj,0.0,2.5
sake,6.638160773829864,1.8762462771775141
saki,3.321928094887363,3.321928094887363
sakura,0.0,7.5
sakyo,0.0,7.5
sal,8.003922779651097,1.6609640474436815
sala,2.5,0.0
salaam,6.8433137786230045,1.8380053935977752
salaci,3.150396013176948,3.5058721616899073
salad,5.678873587267573,2.095903274289385
saladin,2.5,0.0
salam,0.0,2.5
salamat,0.0,2.5
salari,6.0120931413889656,2.010759005174987
salava,2.5,0.0
salazar,0.0,5.0
saldana,2.5,0.0
saleabl,5.678873587267573,2.095903274289385
saleem,2.5,0.0
saleen,5.0,0.0
salem,1.3506893502198491,11.474446170085354
salena,15.0,0.0
salerno,0.0,2.5
salesladi,0.0,2.5
salesman,2.8836103946155047,3.851526570091436
salesmanship,0.0,2.5
salespeopl,0.0,2.5
salesperson,0.0,2.5
saleswoman,2.5,0.0
salgueiro,0.0,5.0
sali,0.0,2.5
salient,5.678873587267573,2.095903274289385
salier,2.5,0.0
salieri,7.5,0.0
salik,2.5,0.0
salina,0.0,7.5
saling,0.0,5.0
salingerist,2.5,0.0
salisburi,0.0,7.5
saliv,8.003922779651097,1.6609640474436815
saliva,3.321928094887363,3.321928094887363
salka,0.0,7.5
sall,2.095903274289385,5.678873587267573
salli,2.8161298910457764,3.953276741231425
sallu,7.5,0.0
salma,6.8433137786230045,1.8380053935977752
salmaan,2.5,0.0
salman,4.703489817566015,2.426121873004559
salo,2.5,0.0
salom,1.6609640474436815,8.003922779651097
salomaa,2.5,0.0
salon,3.321928094887363,3.321928094887363
saloon,1.1073093649624544,17.243773525740824
salsa,5.0,0.0
salt,2.010759005174987,6.0120931413889656
salter,3.321928094887363,3.321928094887363
salti,2.5,0.0
saltimbanco,0.0,2.5
salton,0.0,2.5
saltzman,0.0,5.0
salubri,2.5,0.0
salum,2.5,0.0
salut,3.5392393166248803,3.12173046672301
salutari,0.0,2.5
salutori,0.0,2.5
salv,2.5,0.0
salva,0.0,7.5
salvador,3.321928094887363,3.321928094887363
salvag,12.62925313651334,1.285097208938469
salvat,3.321928094887363,3.321928094887363
salvator,0.0,17.5
salwar,5.0,0.0
sam,3.3348092613065767,3.3091118743289574
samaddhi,0.0,2.5
samaha,2.5,0.0
samair,2.5,0.0
samandar,0.0,2.5
samantha,3.9712170478272815,2.8046767821586527
samardz,2.5,0.0
samaritan,2.5,0.0
samauri,2.5,0.0
samba,2.5,0.0
samberg,5.0,0.0
sambo,2.5,0.0
same,3.4053446867942236,3.2411619115351593
samedi,0.0,2.5
samey,8.003922779651097,1.6609640474436815
samh,2.5,0.0
samhain,2.51294159473206,4.507575551943847
samina,2.5,0.0
samir,5.0,0.0
samira,0.0,10.0
sammi,1.3572967416999628,11.369428266267638
sammo,0.744921859773347,49.496653463438726
samn,0.0,7.5
samoan,8.003922779651097,1.6609640474436815
samoilova,0.0,2.5
samojlova,0.0,5.0
samot,0.0,5.0
samotari,0.0,2.5
samourai,0.0,2.5
sampedro,0.9266284080291269,26.46303475082891
sampl,5.484253907264837,2.1510612984733104
sampredo,0.0,2.5
sampson,3.321928094887363,3.321928094887363
samson,1.1832946624549385,14.937236057436325
samsun,0.0,2.5
samu,2.095903274289385,5.678873587267573
samual,3.321928094887363,3.321928094887363
samuaraitast,0.0,2.5
samuel,1.8242029797327088,6.920785308089651
samundar,2.5,0.0
samurai,2.6495797632752476,4.2356873915964925
samus,2.5,0.0
samwis,0.0,2.5
san,2.7141495242914186,4.120460737334906
sanam,3.321928094887363,3.321928094887363
sanatorium,5.678873587267573,2.095903274289385
sancerr,0.0,2.5
sanchez,0.0,5.0
sancho,10.318851158516171,1.4306765580733931
sanctifi,3.321928094887363,3.321928094887363
sanctimoni,3.9173823267621817,2.8394367936337863
sanction,4.0019613898255475,2.785345075685467
sanctiti,2.5,0.0
sanctuari,1.285097208938469,12.62925313651334
sand,9.547874667292193,1.4947531601505835
sandahl,12.5,0.0
sandal,5.094382474196232,2.2761793375349226
sandbag,2.095903274289385,5.678873587267573
sandbox,0.0,2.5
sandburg,0.0,2.5
sandeep,3.321928094887363,3.321928094887363
sandefur,2.5,0.0
sander,4.507575551943847,2.51294159473206
sanderson,7.5,0.0
sandhya,0.0,10.0
sandi,1.92483480336272,6.396021127976117
sandino,0.0,7.5
sandler,3.150396013176948,3.5058721616899073
sandman,5.678873587267573,2.095903274289385
sandokan,0.0,2.5
sandov,2.5,0.0
sandow,2.5,0.0
sandpap,10.0,0.0
sandpit,2.5,0.0
sandra,2.6241754345210575,4.28321725314097
sandrelli,2.5,0.0
sandrich,0.0,5.0
sandrin,5.0,0.0
sandu,5.678873587267573,2.095903274289385
sanduski,2.5,0.0
sandvoss,0.0,5.0
sandwich,3.492757467184183,3.16185575442704
sane,4.563586685966588,2.4872121549837187
sanest,0.0,2.5
sang,2.095903274289385,5.678873587267573
sanguin,8.003922779651097,1.6609640474436815
sanguinari,0.0,2.5
sanit,1.619957991616747,8.335047777871564
sanitari,10.0,0.0
sanitarium,2.5,0.0
sanitis,2.095903274289385,5.678873587267573
sanitori,2.5,0.0
sanitorium,0.0,2.5
sanjay,4.899079389427794,2.3475901497877913
sanjeev,0.0,2.5
sanjiv,2.5,0.0
sank,5.345117011325181,2.19330974196567
sanpei,0.0,2.5
sansho,0.0,2.5
sansom,0.0,2.5
sant,7.672608653514963,1.7057111797877027
santa,6.4556962358128835,1.9124892893931982
santamarina,0.0,5.0
santana,6.8433137786230045,1.8380053935977752
santanico,0.0,2.5
santel,5.0,0.0
santhanam,2.5,0.0
santiago,0.9602525677891276,24.15885792809679
santini,3.321928094887363,3.321928094887363
santo,1.1832946624549385,14.937236057436325
santoro,2.5,0.0
santosh,0.0,2.5
santoshi,2.51294159473206,4.507575551943847
santuari,2.5,0.0
sanxia,0.0,2.5
sao,1.6609640474436815,8.003922779651097
saotom,0.0,5.0
sap,3.321928094887363,3.321928094887363
